UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,13061,LRD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,13495,MSY,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10529,BDL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10693,BNA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10821,BWI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11267,DAY,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11433,DTW,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11697,FLL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11764,FRG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11995,GSO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,12197,HPN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,14122,PIT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,16091,YIP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,11292,DEN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,14100,PHL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,11789,FTW,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,10792,BUF,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,11067,CMI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,12264,IAD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,12339,IND,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,13342,MKE,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,14107,PHX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,16091,YIP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,FTW,11027,CKB,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,FTW,13487,MSP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,FTW,15374,TUP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10466,AZA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10821,BWI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11259,DAL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,13244,MEM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,13851,OKC,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,13891,ONT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14524,RIC,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14553,RME,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,15153,TCL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,15376,TUS,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12055,GYY,13198,MCI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12055,GYY,13871,OMA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,11433,DTW,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,13295,MHR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,13487,MSP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,13495,MSY,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,HPN,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,HPN,14524,RIC,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10466,AZA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10529,BDL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10693,BNA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10732,BQN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,11540,ELP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,12055,GYY,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,12348,INT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,12451,JAX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,13061,LRD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,13303,MIA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,13495,MSY,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,14683,SAT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,15295,TOL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,16218,YUM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,11764,FRG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,13342,MKE,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,14100,PHL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,14122,PIT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,15016,STL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,15304,TPA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12266,IAH,14683,SAT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12278,ICT,14092,PGV,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,12206,HRL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,13244,MEM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,INT,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,INT,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,INT,11618,EWR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,INT,14122,PIT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,INT,14696,SBN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,INT,15412,TYS,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,JAX,10466,AZA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,JAX,11150,CSG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,JAX,12206,HRL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,JAX,13303,MIA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12878,LAF,10821,BWI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,10466,AZA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,14107,PHX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,14679,SAN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,12191,HOU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,12954,LGB,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,13891,ONT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,14107,PHX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,14570,RNO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,14831,SJC,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,10423,AUS,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,10781,BTR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,11423,DSM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,13290,MHK,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,13851,OKC,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,14122,PIT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12945,LEX,10216,AHN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12945,LEX,10781,BTR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12945,LEX,12896,LBB,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12945,LEX,13851,OKC,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12954,LGB,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12954,LGB,12892,LAX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13029,LNK,10821,BWI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13029,LNK,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13029,LNK,11067,CMI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13029,LNK,11726,FOE,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,10466,AZA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,12206,HRL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,14679,SAN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,14683,SAT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,15376,TUS,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13105,LUK,10529,BDL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13105,LUK,13485,MSN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13198,MCI,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13204,MCO,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13204,MCO,11995,GSO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13204,MCO,13244,MEM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,MDT,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,MDT,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,MDT,11618,EWR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,10693,BNA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,11995,GSO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,13342,MKE,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,14107,PHX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,14307,PVD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,10423,AUS,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,10781,BTR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,13105,LUK,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,13204,MCO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,14092,PGV,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,14100,PHL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,15153,TCL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,15304,TPA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,15370,TUL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,10155,ACT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,10821,BWI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,11111,COU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,11423,DSM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,11995,GSO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,15074,SWO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13295,MHR,12892,LAX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13296,MHT,13931,ORF,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,10136,ABI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,11150,CSG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,12206,HRL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,12451,JAX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,13061,LRD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,13296,MHT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,13342,MKE,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,14843,SJU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,10529,BDL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11618,EWR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11764,FRG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,12264,IAD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,13930,ORD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,14100,PHL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,11618,EWR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,13029,LNK,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,10821,BWI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,11067,CMI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,12191,HOU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,14122,PIT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,15016,STL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,16091,YIP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,10185,AEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,11067,CMI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,12191,HOU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,13244,MEM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,12892,LAX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,12896,LBB,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,12945,LEX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,13891,ONT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,13198,MCI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13891,ONT,11995,GSO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,10849,BZN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,11618,EWR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,11764,FRG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,14100,PHL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13931,ORF,10781,BTR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,13244,MEM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,14683,SAT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,16091,YIP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,13232,MDW,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,13244,MEM,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,14122,PIT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,14307,PVD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,15016,STL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,16091,YIP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,11259,DAL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,11292,DEN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,11995,GSO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,12892,LAX,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,12954,LGB,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,13232,MDW,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,13487,MSP,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,14570,RNO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,14679,SAN,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,15016,STL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,10721,BOS,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11067,CMI,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11193,CVG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11618,EWR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11697,FLL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11789,FTW,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,12264,IAD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,12348,INT,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,13303,MIA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,13930,ORD,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,14100,PHL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,14492,RDU,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,14524,RIC,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,15153,TCL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,15304,TPA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14307,PVD,10529,BDL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14307,PVD,13105,LUK,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14307,PVD,14100,PHL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10540,BED,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10693,BNA,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11066,CMH,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11259,DAL,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11433,DTW,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11618,EWR,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11764,FRG,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11995,GSO,1
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,12197,HPN,1
